rank,name,nationality,dob,points
45,Aminet AHMED,ETH,2000-02-11,1262
46,Joyce Chepkemoi TELE,KEN,1995-05-03,1257
47,Yebrgual MELESE,ETH,1990-04-18,1256
48,Meseret ABEBAYAHAU,ETH,1998-06-28,1255
49,Calli HAUGER-THACKERY,GBR,1993-01-09,1253
50,Valary JEMELI,KEN,1991-06-08,1252
51,Sisay Meseret GOLA,ETH,1997-12-30,1251
52,Kuftu TAHIR,ETH,1995-10-13,1249
53,Deshun ZHANG,CHN,1996-02-21,1249
54,Aberu AYANA,ETH,2000-09-17,1246
55,Isobel BATT-DOYLE,AUS,1995-09-14,1246
56,Waganesh MEKASHA,ETH,1992-01-16,1245
57,Bosena MULATIE,ETH,2001-11-21,1244
58,Sichala KUMESHI,ETH,1995-06-19,1244
59,Mercy KWAMBAI,KEN,1988-04-05,1244
60,Angela TANUI,KEN,1992-07-27,1244
61,Senbere TEFERI,ETH,1995-05-03,1244
62,Chimdesa KUMSA,ETH,1995-09-16,1243
63,Jackline SAKILU,TAN,1986-12-28,1242
64,Majida MAAYOUF,ESP,1989-04-27,1240
65,Mao UESUGI,JPN,1995-08-16,1239
66,Visiline JEPKESHO,KEN,1989-12-30,1238
67,Azmera GEBRU,ETH,1995-10-31,1238
68,Shuko GENEMO,ETH,1995-09-13,1237
69,Jackline CHERONO,KEN,1998-06-25,1236
70,Dera DIDA,ETH,1996-10-26,1236
71,Gladys CHESIR,KEN,1993-02-20,1234
72,Sharon CHELIMO,KEN,1994-07-27,1234
73,Ivyne JERUTO,KEN,1993-02-28,1234
74,Catherine Reline AMANANG'OLE,KEN,2002-10-05,1233
75,Natsumi MATSUSHITA,JPN,1995-01-22,1233
76,Ayuko SUZUKI,JPN,1991-10-08,1232
77,Betsy SAINA,USA,1988-06-30,1231
78,Zinah SENBETA,ETH,1998-09-30,1230
79,Gadise MULU,ETH,1997-11-14,1228
80,Ruth JEBET,BRN,1996-11-17,1227
81,Asimarech NAGA,ETH,1999-06-08,1223
82,Bertukan WELDE,ETH,2004-05-10,1222
83,Meseret BELETE,ETH,1999-09-16,1222
84,Honami MAEDA,JPN,1996-07-17,1221
85,Betelihem AFENIGUS,ETH,2001-04-29,1221
86,Sifan MELAKU,ETH,2000-02-05,1219
87,Volha MAZURONAK,BLR,1989-04-14,1219
88,Tigist GASHAW,BRN,1996-12-25,1217
89,Anchialem HAYMANOT,ETH,2001-05-09,1217
90,Domenika MAYER,GER,1990-10-09,1217
91,Ai HOSODA,JPN,1995-11-27,1216
92,Afera GODFAY,ETH,1991-09-25,1216
93,Jessica STENSON,AUS,1987-08-15,1216
94,Ethlemahu SINTAYEHU,ETH,2001-02-23,1215
95,Selly Chepyego KAPTICH,KEN,1985-10-03,1215
96,Mare DIBABA,ETH,1989-10-20,1215
97,Jessica MCCLAIN,USA,1992-02-15,1214
98,Chernet MISGANAW,ETH,1995-09-12,1214
99,Shitaye ESHETE,BRN,1990-05-21,1213
100,Dolshi TESFU,ERI,1999-06-17,1211
101,Linet Chepkwemoi MASAI,KEN,1989-12-05,1210
102,Fatima Ezzahra GARDADI,MAR,1992-03-20,1210
103,Susanna SULLIVAN,USA,1990-05-13,1208
104,Stacey Chepkemboi NDIWA,KEN,1992-12-06,1208
105,Edna Ngeringwony KIPLAGAT,KEN,1979-11-15,1207
106,Rahma TUSA,ETH,1993-09-14,1207
107,Zhixuan LI,CHN,1994-03-23,1207
108,Magdalena SHAURI,TAN,1996-02-25,1207
109,Natsuki OMORI,JPN,1994-06-22,1207
110,Derartu HAILU,ETH,2000-05-08,1207
111,Fiona O'KEEFFE,USA,1998-05-24,1206
112,Aamelmal TAGEL,ETH,2000-10-19,1206
113,Tsige HAILESLASE,ETH,2000-09-21,1206
114,Muluhabt TSEGA,ETH,1997-12-22,1204
115,Sofiia YAREMCHUK,ITA,1994-06-03,1204
116,Anchinalu DESSIE,ETH,2003-01-09,1204
117,Sintayehu TILAHUN,ETH,,1204
118,Tigist GIRMA,ETH,1993-07-12,1204
119,Laura LUENGO,ESP,1997-08-18,1203
120,Fabienne SCHLUMPF,SUI,1990-11-17,1203
121,Fatima Azzahraa Ouhaddou NAFIE,ESP,1993-08-30,1203
122,Rebbeca Sirwanei TANUI,KEN,1992-06-16,1203
123,Lisa WEIGHTMAN,AUS,1979-01-16,1202
124,Roman GIDEY,ETH,1996-02-20,1202
125,Helah Jelagat KIPROP,KEN,1985-04-07,1201
126,Natosha ROGERS,USA,1991-05-07,1200
127,Mary NGUGI-COOPER,KEN,1988-12-17,1200
128,Catherine CHEROTICH,KEN,1994-10-17,1199
129,Khishigsaikhan GALBADRAKH,MGL,1990-08-28,1199
130,Annie FRISBIE,USA,1996-12-31,1198
131,Viola CHEPNGENO,KEN,1998-02-03,1198
132,Anna DIBABA,ETH,1999-10-26,1198
133,Dakotah POPEHN,USA,1995-05-01,1198
134,Tadelech BEKELE,ETH,1992-10-24,1197
135,Medina Deme ARMINO,ETH,1997-10-22,1197
136,Emebet NIGUSE,ETH,1999-09-12,1197
137,Kaoutar BOULAID,ESP,1989-10-10,1196
138,Enatnesh Alamrew TIRUSEW,ETH,1995-10-04,1195
139,Eilish MCCOLGAN,GBR,1990-11-25,1194
140,Aynalem DESTA,ETH,2004-01-21,1194
141,Rahma TAHIRI,MAR,1998-08-09,1194
142,Monica CHEBET,KEN,1997-02-07,1194
143,Vivian MELLY,KEN,2000-01-01,1193
144,Melat Yisak KEJETA,GER,1992-09-27,1193
145,Kidsan ALEMA,ETH,1995-07-29,1193
146,Munkhzaya BAYARTSOGT,MGL,1993-10-10,1192
147,Lindsay FLANAGAN,USA,1991-01-24,1192
148,Sara HALL,USA,1983-04-15,1192
149,Pascalia JEPKOGEI,KEN,2001-11-19,1192
150,Kebebush YISMA,ETH,1998-10-31,1191
151,Kwang-Ok RI,PRK,1996-07-27,1190
152,Sadiya AWEL,ETH,,1189
153,Moira STEWARTOVÁ,CZE,1995-06-09,1188
153,Pascalia CHEPKOGEI,KEN,1989-08-20,1188
155,Betty Chepkemoi KIBET,KEN,2000-04-03,1188
156,Judith Jeptum KORIR,KEN,1995-12-12,1188
157,Tejitu SIYUM,ETH,1995-11-01,1187
158,Leanne POMPEANI,AUS,1996-06-25,1187
159,Kaoutar FARKOUSSI,MAR,1996-03-19,1187
160,Ye-Jin LIM,KOR,1995-12-14,1186
161,Katharina STEINRUCK,GER,1989-08-22,1185
162,Veronica MAINA,KEN,1989-08-08,1185
163,Roza DEREJE,ETH,1997-05-09,1185
164,Rose CHELIMO,BRN,1989-07-12,1185
165,Xinyan ZHANG,CHN,1994-02-09,1185
166,Meritxell SOLER,ESP,1992-07-20,1184
167,Netsanet GUDETA,ETH,1991-02-12,1184
168,Joan KIPYATICH,KEN,1998-09-15,1183
169,Meseret DINKE,ETH,1996-09-22,1183
170,Rodah JEPKORIR,KEN,1991-04-25,1183
171,Almaz KEBEDE,ETH,,1183
172,Bing WU,CHN,2001-07-20,1182
173,Emily SISSON,USA,1991-10-12,1182
174,Gete DUKALE,ETH,,1182
175,Fantu ZEWUDE,ETH,1996-09-26,1181
176,Amente Sorome NEGASH,ETH,1997-11-25,1181
177,Emma BATES,USA,1992-07-08,1181
177,Viola CHEPNGENO,KEN,2000-09-19,1181
179,Buzunesh GETACHEW,ETH,1997-04-18,1181
180,Hiwot GEBREKIDAN,ETH,1995-05-11,1179
180,Helen BEKELE,SUI,1994-11-21,1179
182,Betty CHEPKWONY,KEN,1995-04-26,1179
183,Cuomu CIREN,CHN,1997-08-27,1179
184,Agnes KEINO,KEN,1988-01-17,1178
185,Cynthia KOSGEI,KEN,1993-12-12,1176
186,Soukaina ATANANE,MAR,1994-06-28,1176
187,Aurelia Jerotich KIPTUI,KEN,1996-12-18,1176
188,Esther NAVARRETE,ESP,1990-03-16,1175
189,Mekdes WOLDU,FRA,1992-10-20,1175
190,Yuyu XIA,CHN,1998-03-01,1173
191,Dalila ABDULKADIR,BRN,1998-06-27,1173
192,Fancy CHEMUTAI,KEN,1995-03-20,1173
193,Gojjam ENYEW,ETH,,1172
194,Viola Jelagat KIBIWOT,KEN,1983-12-22,1171
195,Thalia VALDIVIA,PER,1996-04-27,1171
196,Atsede BAYISA,ETH,1987-04-16,1171
197,Emily CHEBET,KEN,1986-02-18,1170
198,Rediet DANIEL,ETH,2000-06-14,1170
199,Maor TIYOURI,ISR,1990-08-13,1170
200,Amid Fozya JEMAL,ETH,1998-09-11,1170
201,Nigsti HAFTU,ETH,1999-07-08,1170
202,Mercy CHELANGAT,KEN,1997-07-11,1169
203,Kaede KAWAMURA,JPN,1997-11-23,1169
204,Nanaka IZAWA,JPN,1991-04-13,1169
205,Meseret GEBRE,ETH,1993-02-17,1168
206,Tigist GEZAHAGN,ETH,2000-03-12,1168
207,Janet RUGURU,KEN,1993-05-20,1168
208,Bontu BEKELE,ETH,1989-09-11,1168
209,Caroline JEPCHIRCHIR,KEN,1988-01-01,1168
210,Cynthia JEROTICH,KEN,1989-12-18,1168
211,Burtukan YIFRU,ETH,1998-09-11,1167
212,Sardana TROFIMOVA,KGZ,1988-03-28,1167
213,Florencia BORELLI,ARG,1992-10-30,1166
214,Laura HOTTENROTT,GER,1992-05-14,1166
215,Aberash DEMISSE,ETH,1997-09-11,1166
216,Marion KIBOR,KEN,1994-09-27,1165
217,Juliette THOMAS,BEL,2000-10-30,1165
218,Giovanna EPIS,ITA,1988-10-11,1165
219,Siranesh YIRGA,ETH,2000-09-11,1165
220,Emmah Cheruto NDIWA,KEN,1996-02-15,1165
221,Kasanesh BAZE,ETH,1999-10-23,1163
222,Cian OLDKNOW,RSA,1996-09-17,1163
223,Yenenesh Tilahun DINKESA,ETH,1994-09-22,1162
224,Manon TRAPP,FRA,2000-08-01,1161
225,Gladys KIPTOO,KEN,1994-11-30,1161
226,Faith CHEPKOECH,KEN,1998-03-08,1161
227,Daiana OCAMPO,ARG,1991-02-16,1161
228,Shewarge ALENE,ETH,1994-12-09,1160
229,Beyenu DEGEFA,ETH,1999-07-12,1159
230,Rael Nguriatukei KINYARA,KEN,1984-04-04,1159
231,Fionnuala MCCORMACK,IRL,1984-09-24,1158
232,Kebene CHALA,ETH,,1158
233,Sara VAUGHN,USA,1986-05-16,1157
234,Genet ROBI,ETH,2000-05-24,1157
235,Joan CHEPKOSGEI,KEN,,1157
236,Dorine Jerop MURKOMEN,KEN,1998-01-06,1156
237,Meizhen LI,CHN,1999-01-03,1156
238,Nóra SZABÓ,HUN,1988-03-01,1156
239,Zerihun ALEMTSEHAY,ETH,,1155
240,Sakiho TSUTSUI,JPN,1996-01-19,1155
241,Chiharu SUZUKI,JPN,1993-11-18,1154
242,Antonina KWAMBAI,KEN,1992-04-01,1154
243,Madoka NAKANO,JPN,1991-08-14,1154
244,Judith KIYENG,KEN,1993-12-10,1154
245,Changqin DING,CHN,1991-11-27,1154
246,Min LIU,CHN,1997-12-22,1154
247,Cynthia CHEMWENO,KEN,1996-09-17,1153
248,Sandrafelis Chebet TUEI,KEN,1998-01-20,1153
249,Hikari OHNISHI,JPN,2000-04-26,1152
250,Deborah SANG,KEN,,1152
251,Nigist MULUNEH,ETH,1997-05-15,1151
252,Bingjie XU,CHN,2003-01-30,1150
253,Dibabe BEYENE,ETH,2001-10-05,1150
254,Chloé HERBIET,BEL,1998-12-03,1150
255,Caroline Cheptanui KILEL,KEN,1981-03-21,1150
256,Philippa BOWDEN,GBR,1995-03-29,1150
257,Vivian JEROTICH,KEN,1998-12-25,1150
258,Abbie DONNELLY,GBR,1996-09-02,1150
259,Rose HARVEY,GBR,1992-08-25,1149
260,Pauline KAMULU,KEN,1994-12-30,1149
261,Lilian Jepkorir CHEBII,KEN,1994-06-02,1149
262,Alisa VAINIO,FIN,1997-11-16,1149
263,Tigist TADESE,ETH,1998-01-23,1149
264,Souad KABOUCHIA,MAR,1982-08-12,1148
265,Dominique SCOTT,RSA,1992-06-24,1148
266,Lilian JEBITOK,KEN,,1148
267,Natasha WODAK,CAN,1981-12-17,1147
268,Ying LU,CHN,1997-10-13,1147
269,Baraki GEBRIALA,ETH,,1147
270,Alemtsehay MEKURIA,ETH,2005-10-16,1147
271,Gabriella ROOKER,USA,1987-10-09,1146
272,Yuki NAKAMURA,JPN,2000-08-22,1146
273,Tejinesh GEBISA,ETH,1995-03-03,1146
274,Naom JEBET,KEN,1994-04-05,1146
275,Yalganesh ESKEMECHE,ETH,2005-02-14,1146
276,Fabienne KÖNIGSTEIN,GER,1992-11-25,1146
277,Bizuager ADERRA,ETH,,1146
278,Lydia Naliaka SIMIYU,KEN,1996-04-24,1145
279,Anne LUIJTEN,NED,1994-04-04,1145
280,Delele CHEKLIE,ETH,2002-01-13,1145
281,Hanne VERBRUGGEN,BEL,1993-05-27,1145
282,Tseginesh MEKONNIN,ETH,1992-09-11,1144
283,Yumi YOSHIKAWA,JPN,1990-10-31,1144
284,Choe Il GYONG,PRK,2001-02-19,1143
285,Tamir AGERE,ETH,2000-09-11,1143
286,Emily DURGIN,USA,1994-05-15,1143
287,Miriam DATTKE,GER,1998-06-24,1143
288,Obse ABDETA,ETH,2000-09-07,1143
289,Aubrey FRENTHEWAY,USA,,1143
290,Solange JESUS,POR,1987-01-07,1143
291,Kellyn TAYLOR,USA,1986-07-22,1142
292,Lensa DEBELE,ETH,2003-10-16,1142
293,Ayantu KUMELA,ETH,1996-05-14,1142
294,Vicoty CHEPNGENO,KEN,1993-11-12,1141
295,Zinash DEBEBE,ETH,1996-10-12,1141
296,Desiree LINDEN,USA,1983-07-26,1141
297,Susana SANTOS,POR,1992-07-05,1140
298,Rie KAWAUCHI,JPN,1995-03-15,1139
299,Mary Zenaida GRANJA,ECU,1995-04-23,1139
300,Li BAI,CHN,1996-03-30,1139
300,Yadeni ALEMAYEHU,ETH,1999-09-12,1139
302,Bere AYALEW,ETH,1999-09-12,1139
303,Kuba ALEMU,ETH,2001-03-24,1138
304,Kyungsun CHOI,KOR,1992-03-16,1138
305,Mélody JULIEN,FRA,1999-05-13,1138
306,Malindi ELMORE,CAN,1980-03-13,1138
307,Leah JERUTO,KEN,,1137
308,Tereza HROCHOVÁ,CZE,1996-02-24,1137
309,Carolina WIKSTRÖM,SWE,1993-09-04,1136
310,Hayat BENHIMA,MAR,1992-01-13,1136
311,Dan LI,CHN,1995-05-01,1136
312,Sofiya SHEMSU,ETH,1994-09-12,1136
313,Luiza DMITRIYEVA,RUS,1991-05-05,1136
314,Genet Habela ABDURKADIR,ETH,1997-11-30,1136
314,Julia PATERNAIN,URU,1999-09-29,1136
316,Molly BOOKMYER,USA,,1136
317,Aydee LOAYZA,PER,1994-12-05,1136
318,Lucy REID,GBR,1992-12-02,1135
319,Marina KOVALYOVA,RUS,1984-09-19,1134
320,Gladys JEMAIYO,KEN,,1134
321,Maggie MONTOYA,USA,1995-05-02,1134
322,Hasna ZAHI,MAR,1991-02-05,1134
323,Yeneabeba EIGU,ETH,1999-09-12,1133
324,Glenrose XABA,RSA,1994-12-31,1132
325,Zarita SUÁREZ,PER,1994-06-02,1132
326,Clémence CALVIN,FRA,1990-05-17,1132
327,Yuri MITSUNE,JPN,1998-03-30,1132
328,Hildah Jepkogei CHEBOI,KEN,1991-02-26,1132
329,Salomé ROCHA,POR,1990-04-25,1131
330,Molly GRABILL,USA,1992-08-31,1131
331,Emily Chebet KIPCHUMBA,KEN,1998-02-16,1131
332,Vibian CHEPKURUI,KEN,1994-06-05,1131
333,Sheyla Eulogio PAUCAR,PER,1998-02-22,1131
334,Sharon Jemutai CHEROP,KEN,1984-03-16,1130
335,Selamawit GETNET,ETH,,1130
336,Risper GESABWA,MEX,1989-02-10,1130
337,Ayantu ABDI,ETH,1992-03-01,1130
338,Anna MATSUDA,JPN,1994-04-18,1129
339,Nurit SHIMELS,ETH,1995-11-14,1129
340,Caroline Jebet KORIR,KEN,1994-08-11,1129
341,Betty CHEPKORIR,KEN,,1129
342,Zhanna MAMAZHANOVA,KAZ,1994-01-26,1128
343,Paige WOOD,USA,1996-01-31,1128
344,Genevieve GREGSON,AUS,1989-08-04,1128
345,Truphena CHEPCHIRCHIR,KEN,1990-06-21,1128
346,Naomi TUEI,KEN,1993-05-20,1128
347,Méline ROLLIN,FRA,1998-06-17,1127
348,Urge DIRO,ETH,1994-01-16,1127
349,Rebecca LONEDO,ITA,1996-12-05,1127
350,Sharon KIPTUGEN,KEN,,1126
351,Adanech MEKONNEN,ETH,,1126
352,Ni SHEN,CHN,1998-11-29,1126
353,Yingcui LI,CHN,2002-08-16,1126
354,Akino ASAHINA,JPN,1999-04-03,1126
355,Tsehay Gebre GETISO,ETH,1992-09-11,1126
356,Chiara Milena MAINETTI,ARG,1988-06-08,1126
357,Sufang PAN,CHN,2001-11-08,1126
358,Jovana DE LA CRUZ,PER,1992-07-12,1125
359,Abebech AFEWORK,ETH,1990-12-11,1125
360,Dina ALEKSANDROVA,RUS,1992-08-09,1125
361,Ayano IKEUCHI,JPN,1994-10-29,1125
361,Euliter TANUI,KEN,1991-05-15,1125
363,Almenesh HERPA,ETH,,1125
364,Gladys CHEMUTAI,KEN,,1124
365,Alena TATARINOVA,RUS,1990-11-12,1124
366,Amy DAVIS-GREEN,USA,1997-02-15,1124
367,Jacqueline GAUGHAN,USA,1999-10-27,1123
368,Melina WOLF,GER,1992-12-21,1123
369,Tristin COLLEY,USA,1994-10-03,1123
370,Zaida RAMOS,PER,1995-11-11,1123
371,Melkam TESFAHUN,ETH,1991-05-09,1122
372,Citlali Cristian MOSCOTE,MEX,1995-04-15,1122
373,Shamilah Tekaa KIPSIROR,KEN,1986-10-09,1121
374,Lauren HAGANS,USA,1986-06-27,1121
375,Amina BETTICHE,ALG,1987-12-14,1121
376,Roselida JEPKETER,BRN,2000-11-05,1121
377,Bashanke BILO,ETH,1998-10-14,1121
378,Nina VOELCKEL,GER,1999-02-06,1120
379,Clara EVANS-GRAHAM,GBR,1993-11-27,1119
380,Ayumi MORITA,JPN,1996-04-17,1119
381,Tigist GETNET,ETH,2003-01-09,1119
382,Camille FRENCH,NZL,1990-07-11,1118
383,Ikram RHARSALLA,ESP,1995-12-02,1118
384,Makena MORLEY,USA,1996-11-21,1118
385,Sara NESTOLA,ITA,2001-05-08,1118
386,Aleksandra BRZEZIŃSKA,POL,1991-07-30,1118
387,Tegest AYALEW,ETH,2001-10-27,1117
388,Anne-Marie BLANEY,USA,1993-09-09,1117
389,Kolole MEKASHU,ETH,2000-09-13,1117
390,Vanessa WILSON,AUS,1981-11-11,1116
391,Fatiha BENCHATKI,MAR,1982-12-06,1115
392,Sofia JEBIWOTT,KEN,,1115
393,Amber ZIMMERMAN,USA,1992-09-15,1114
394,Isabel OROPEZA,MEX,1990-09-25,1114
395,Savannah BERRY,USA,,1114
396,Lily PARTRIDGE,GBR,1991-03-09,1114
397,Yukari NAGATOMO,JPN,1985-02-16,1114
398,Doyeon KIM,KOR,1993-09-02,1113
399,Margaret AGAI,KEN,1988-06-10,1113
400,Qing ZHU,CHN,1996-01-19,1113
