rank,name,nationality,dob,points
79,Anastasia RETSA,GRE,2003-11-07,1083
80,Alyssa QUINONES-MIXON,PUR,,1081
81,Lyndsey REED,USA,,1081
82,Viktorie ONDROVÁ,CZE,2005-06-24,1079
83,Gennifer HIRATA,USA,2001-03-09,1079
84,Yuge DAI,CHN,2002-09-06,1078
85,Maria Roberta GHERCA,ITA,2000-03-09,1078
86,Nayah CAUVIN,FRA,2004-03-25,1077
87,Tessa MUDD,USA,,1077
88,Mia MORELLO,USA,2004-05-04,1075
89,Chiara SISTERMANN,GER,2004-04-26,1075
90,Hannah GRACE,USA,2007-05-29,1074
91,Natalie HOOPER,GBR,1998-02-07,1073
92,Great NNACHI,ITA,2004-09-15,1073
93,Chenyao SHE,CHN,2000-08-21,1071
94,Qiaoling CHEN,CHN,1999-11-22,1071
95,Cassidy MOONEYHAN,USA,,1071
96,Kyla DAVIS,USA,2003-07-25,1071
97,Friedelinde PETERSHOFEN,GER,1995-08-19,1070
98,Louise BOULENT,FRA,2005-11-23,1069
99,Heather ABADIE,CAN,2003-02-21,1069
100,Sarah BROWN,USA,,1069
101,Olivia GROSS,AUS,2002-08-29,1068
102,Payton PHILLIPS,USA,,1067
103,Kaitlyn DERMEN,USA,,1066
104,Beatriz CHAGAS,BRA,1999-05-08,1065
105,Rugilė MIKLYČIŪTĖ,LTU,2005-05-04,1065
106,Abby KNOUFF,USA,,1065
107,Zofia GABORSKA,POL,2004-08-04,1065
108,Carly PUJOL,USA,2001-06-01,1064
109,Giulia Valletti BORGNINI,ITA,2001-04-16,1064
110,Elyssia KENSHOLE,AUS,2003-08-12,1063
111,Isabel DE QUADROS,BRA,1999-06-13,1062
112,Mya STRAHM,USA,2007-08-05,1062
113,Maren GARNETT,USA,,1060
114,Maialen AXPE,ESP,1993-05-04,1060
115,Hayley RAYBURN,USA,,1059
116,Ka'Leila ABRILLE,USA,2002-06-27,1058
117,Albane DORDAIN,FRA,1998-12-12,1058
118,Mackenzie BEUKES,USA,1997-01-06,1057
119,Monica CLEMENTE,ESP,1996-05-20,1057
120,Madi WULFEKOTTER,USA,,1057
121,Tryphena HEWETT,AUS,2005-10-22,1055
122,Yana SLESARENKO,RUS,1999-07-23,1053
123,Georgia TAYLER,AUS,2004-08-09,1053
124,Miré REINSTORF,RSA,2002-06-05,1052
125,Sandra ALVERO,SWE,2001-01-25,1052
126,Akari OSAKAYA,JPN,2002-04-10,1051
127,Isabelle PETERS,USA,,1051
128,Apolena ŠVÁBÍKOVÁ,CZE,2006-05-14,1050
129,Sonia MALAVISI,ITA,1994-10-31,1049
130,Embla Matilde NJERVE,NOR,2007-02-22,1049
131,Francesca BELLON,ITA,1994-11-03,1048
132,Johanna DUPLANTIS,SWE,2002-09-24,1048
133,Moana-Lou KLEINER,GER,2002-04-24,1047
134,Marijke WIJNMAALEN,NED,1998-12-06,1047
135,Alison SAHAIDA,USA,,1046
136,Anastasia BOUMPOULIDI,GRE,2008-05-20,1045
137,Léa MAUBERRET,FRA,2003-04-22,1045
138,Evgenia-Maria PANAGIOTOU,GRE,2006-01-25,1043
139,Rebekah ERIKSON,USA,,1043
140,Maria KIMPSON,USA,,1041
141,Mitsuki KOBAYASHI,JPN,2005-03-16,1040
142,Olha BELCHENKO,UKR,2007-07-24,1038
143,Noemie DAMBRY,FRA,1999-10-06,1038
144,Jathiyah MUHAMMAD,USA,2006-01-01,1037
145,Zixuan ZHANG,CHN,2006-03-27,1036
146,Ella MCRITCHIE,USA,2005-09-24,1036
147,Clara FERNÁNDEZ,ESP,2003-10-22,1036
148,Keni MIAO,CHN,2008-08-05,1036
149,Maja CHAMOT,POL,2003-10-16,1035
150,Sophie ASHURST,GBR,2003-04-26,1035
151,Silja ANDERSSON,FIN,2003-11-30,1035
152,Ariadni MIRTSIOU,GRE,2009-01-30,1034
153,Lilly NICHOLS,POL,2006-03-23,1034
154,Katarzyna MIREK,POL,1998-04-27,1033
155,Brooke BOWERS,USA,,1033
156,Katerina ADAMIEC,USA,,1032
157,Aslín QUIALA,CUB,1998-10-28,1032
158,Avery HILLIARD,USA,2005-08-31,1032
159,Jacelyn NEIGHBORS,USA,,1031
160,Alexys BERGER,USA,,1031
161,Rachel HOMOLY,USA,,1030
162,Annabeth BAALMANN,USA,,1029
163,Lexi EVANS,USA,,1029
164,Rachel GRENKE,CAN,,1029
165,Miia TILLMANN,EST,2005-10-24,1028
166,Iliana TRIANTAFYLLOU,GRE,2005-05-22,1028
167,Inna GALCHINA,RUS,2005-05-20,1028
168,Felicia MILORO,GBR,2001-01-05,1028
169,Marie ZALAWA,FRA,1999-10-29,1028
170,Kashlee DICKINSON,USA,,1027
171,Jade El HAOUZY,FRA,2005-07-22,1027
172,Fanni KOVÁTS,HUN,2004-05-02,1027
173,Ellen OLSSON,SWE,1997-03-09,1026
174,Olivia CADE,USA,,1026
175,Arina RAZINA,RUS,2003-03-04,1025
176,Kylie CLARK,USA,,1025
177,Veronica VACCA,USA,2006-10-19,1023
178,Naiara PEREZ,ESP,2005-05-21,1022
179,Francesca SEMERARO,ITA,1997-10-05,1021
180,Natalia BISKUPSKA,POL,2005-08-16,1019
181,Helen HOADLEY,USA,,1019
182,Khabut CHONTHICHA,THA,2003-11-22,1018
183,Isabella NILSEN,USA,,1018
184,Andrea San JOSÉ,ESP,1997-10-04,1017
185,Nicole KRUTILOVÁ,CZE,2007-02-10,1016
186,Anna HIESINGER,GER,2007-09-26,1015
187,Leila BARKER,AUS,2005-10-19,1014
188,Xue LIU,CHN,2001-09-29,1014
189,Sofia CONDON,USA,,1013
190,Tamineh STEINMEYER,GER,2005-07-28,1013
191,Rena TANAKA,JPN,2000-06-29,1012
192,Alla PARNOVA,AUS,2004-01-05,1012
193,Lisa GRUBER,AUT,2004-12-26,1011
194,Mayu NASU,JPN,1996-05-06,1011
195,Addison KLEINKE,USA,2007-12-01,1010
196,Zofia JASTRZĄB,POL,2006-12-19,1010
197,Kristina TERGAU,NED,2003-07-25,1009
198,Fiona HEINZMANN,SUI,2005-10-05,1009
199,Giada POZZATO,ITA,2001-12-31,1009
200,Sonya URBANOWICZ,CAN,2004-11-28,1009
201,Rui DU,CHN,2000-08-24,1008
202,Ayla Sakamoto SILVA,BRA,1997-03-14,1008
203,Regine BAKENECKER,GER,1993-04-05,1008
204,Clara BILLING,SWE,2002-11-19,1008
205,Gabriella RECCE,USA,,1008
206,Cassidy BRADSHAW,AUS,2003-10-06,1007
207,Jacee JOHANNSEN,USA,,1007
208,Erin KELLEHER,USA,,1007
209,Samantha ROMANO,USA,,1007
210,Lily BEATTIE,USA,2006-03-13,1006
211,Alex HELLENBERG,USA,,1006
212,Vita BENEDETIČ,SLO,2004-03-19,1005
213,Cassidy ALLEN,USA,,1005
214,Jaicee JASMER,USA,2007-02-11,1004
215,Tatum RICHARDS,USA,,1004
216,Xiang LI,CHN,2006-04-09,1004
217,Berenice WEHNER,FRA,,1003
218,Avril WILSON,USA,,1003
219,Demet PARLAK,TUR,1996-07-26,1002
220,Emma KEATING,USA,,1002
221,Alisona Diāna NEIDERE,LAT,2004-02-21,1001
222,Hannah ESTES,USA,,1001
223,Jill MAROIS,USA,1994-06-08,1001
224,Nathalie KOFLER,ITA,2001-02-19,1001
225,Niki JOANNIDU,CZE,2004-04-27,999
226,Auriane VIOLA,FRA,2001-02-26,999
227,Magdalena RAUTER,AUT,2006-07-03,998
228,Skye TOLBERT,USA,2005-08-23,998
229,Emily ROMANO,USA,,998
230,Samantha SEREX,USA,,998
231,Kanae TATSUTA,JPN,1992-07-21,996
232,Madison SNODY,USA,,996
233,Tessani FOSTER,USA,,995
234,Lola LEPÈRE,BEL,2005-05-03,995
235,Lalie COIQUAUD,FRA,,995
236,Juliette ZEBIC,FRA,2003-03-02,995
237,Sora MURATA,JPN,2004-04-30,994
238,Kirstin HOFFMAN,USA,,994
239,Sophie FONG,USA,,994
240,Rachel VESPER,USA,,993
241,Marion VAUVILLE,FRA,1997-07-29,993
242,Rio SASAKI,JPN,2003-05-09,992
243,Sophia KOWALSKI,USA,,992
244,Hitose WAKABAYASHI,JPN,2003-08-04,991
245,Lingxia WEI,CHN,2004-03-20,991
246,Kennedy DRISH,USA,,991
247,Victoria ATKINSON,USA,2000-09-19,990
248,Morgan FIJALKOWSKI,USA,,990
249,Lotte GRETZLER,GER,2007-07-16,990
250,Xiying LI,CHN,2007-11-03,989
251,Veronika ŠEBÁKOVÁ,CZE,2002-09-28,988
252,Maddy KELLEY,USA,,988
253,Chloe TAYLOR,USA,,988
254,Paula KĻAVIŅA,LAT,2005-11-02,987
255,Gabriella JÖNSSON,SWE,2001-05-15,987
256,Kylie FOX,USA,,986
257,Suzi WOODALL,USA,,986
258,Lydia STUART,USA,,986
259,Cannon BOOKER,USA,,986
260,Moana PEYRARD,FRA,,985
261,Kendall FORD,USA,,985
262,Margot CHEVRIER,FRA,1999-12-21,985
263,Savanna HULMANN,SUI,2005-12-12,984
264,Isabella TURNER,GBR,2007-12-18,983
265,Caroline WEEMS,USA,,983
266,Kyani JOOSTEN,BEL,2007-09-27,983
267,Jonelle SCOTT,USA,,982
268,Chun-Ying REN,TPE,2002-06-02,982
269,Alexandra STUCKI,SUI,2004-01-26,982
270,Quincy HANSEN,USA,,982
271,Agnieszka JANKOWSKA,POL,1998-08-31,981
272,Rhiannon HELD,USA,,981
273,Emma BRENTEL,FRA,2002-08-08,980
274,Eliza AITKEN,CAN,2004-11-08,980
275,Romy BURKHARD,SUI,2004-10-02,980
276,Elzė KUDULYTĖ,LTU,2004-12-15,980
277,Grace ELFORD,CAN,,980
278,Karolína PODLAHOVÁ,CZE,2003-08-28,980
279,Sara WINBERG,SWE,2004-01-15,979
280,Sarah FERGUSON,USA,,978
281,Clara RENTZ,GER,1997-02-13,978
282,Megan BELL,ESP,2006-05-05,977
283,Elizabeth STROBACH,USA,,977
284,Suzy LACOMBE,USA,,977
285,Hannah ADYE,NZL,2003-04-30,976
286,Lilyana CARLSON,USA,,976
287,Elliotte STOCKHAM,USA,,976
288,Sabrina ROBISON,USA,,976
289,Arantxa CORTEZ,PER,2002-07-04,976
290,Kai EISENHARDT,USA,,976
291,Lillianna IFFT,USA,,976
292,Isild DROUET,FRA,,976
293,Nicole Caroline Lima DE BARBOSA,BRA,1998-09-06,975
294,Trina BARCAROLA,USA,,975
295,Lea BUBALO,CRO,2003-07-01,975
296,Laurie CHOTEAU,FRA,1992-07-27,975
297,Yi-Ju SHENG,TPE,1997-12-09,974
298,Polina IVANOVA,KAZ,2002-12-03,974
299,Sukhnoor RANGI,AUS,2007-08-06,974
300,Myrto KASSOTAKI,GRE,1999-11-26,973
301,Kailee SWART,USA,2004-12-07,973
302,Isabella COSCETTI,USA,,973
303,Carolina SCARPONI,ARG,2005-06-02,972
304,Anna CHERKASHINA,KAZ,2008-04-08,972
305,Brooklyn GIERTZ,USA,,972
306,Hannah TOGAMI,USA,,971
307,Beate POTT,SWE,2007-10-05,971
308,Shealynne MCGEE,USA,,970
309,Klara BJERREGAARD,DEN,2006-09-27,970
310,Alyssa GREGORY,USA,,969
311,Baranica ELANGOAN,IND,1997-02-03,969
312,Emily BLACKNER,CAN,1997-08-21,969
313,Samara MCCONNELL,USA,,969
314,Erika FIEDLER,CAN,1991-03-02,968
315,Meghan HART,USA,,968
316,Xuemei LI,CHN,1995-10-07,968
317,Darya MARTYSEVICH,BLR,2006-02-11,967
318,Lilly SAMANSKI,GER,2005-05-12,967
319,Megumi DAINOBU,JPN,2001-09-16,967
320,Sophia METTES,USA,2004-08-26,967
321,Claire BYBEE,USA,,966
322,Madeline LAWSON,AUS,1996-02-23,966
323,Kade JOSLIN,USA,,966
324,Victoria FABER,USA,,965
325,Tara TOWNSEND,USA,,965
326,Luana Gabriela TEWS,BRA,2003-01-24,965
327,Tuuli JÄRVINEN,FIN,2005-02-24,964
328,Mia BOWERS,USA,,964
329,Lillian HODGE,USA,,964
330,Paula LEGNER,GER,,963
331,Ellison COLAROSSI,USA,,963
332,Buse ARIKAZAN,TUR,1994-07-08,963
333,Dianna GOODMAN,USA,,963
334,Alencia LENTZ,USA,2005-04-05,962
335,Lauryn MCGOUGH,USA,,962
336,Andrea Valeska VELASCO,MEX,2005-08-16,961
337,Riho OKADA,JPN,2005-08-21,961
338,Abbie SCOTT,USA,,960
339,Evangeline THOMSON,USA,,960
340,Luna Brigitte PABON,COL,2008-02-08,960
341,Megan KELLEGHAN,USA,2005-04-01,960
342,Peyton BERRYMAN,USA,,959
343,Lou-Anne DROUIN,FRA,2004-01-10,958
344,Ainsley HAMSHER,USA,,958
345,Annika JÖNSSON,SWE,1996-12-03,958
346,Kayley STANLEY,USA,,957
347,Jule GLASSER,GER,,957
348,Nora EIKENG,NOR,2006-03-24,956
349,Jamison HARDING,AUS,2009-09-28,956
350,Paige HICKSON,USA,,956
351,Alyssa ARMITAGE,USA,,956
352,Aspen FEARS,USA,2006-02-23,956
353,Kristýna WOWROVÁ,CZE,,955
354,Libby HANSEN,USA,,955
355,Katie MCFARLAND,USA,,954
356,Khushnoor RANGI,AUS,2007-08-06,954
357,Victoria KALITTA,POL,2001-08-13,954
358,Kaylee DANIEL,USA,,954
359,Meng GE,CHN,2002-05-27,953
360,Olivia DILLON,USA,,953
361,Debora FERREIRA,BRA,2005-04-07,953
362,Birgitte KJUUS,NOR,1999-09-30,952
363,Emelie BECKMAN,SWE,2003-05-23,952
364,Kourtney RATHKE,USA,2006-01-18,952
365,Naya FÜLLERS,GER,2007-10-05,952
366,Julie BOURGIS,FRA,,952
367,Luciana Gómez IRIONDO,ARG,2003-12-19,951
368,Lucie KERMESOVA,CZE,2009-01-01,951
369,Emma MÉSZÁROS,HUN,2006-06-01,951
370,Francesca DUSSIN,ITA,2002-10-08,951
371,Patricia MILLANA,ESP,2001-05-10,950
372,Marie RENAUD,FRA,1998-03-29,950
373,Cadence SANSOM,USA,,950
374,Addison RICHEY,USA,,949
375,Gracie HOLLAND,USA,,949
376,Helen EMERICK,USA,,949
377,Chelsea WETZEL,USA,2005-10-24,949
378,Maddy HABBERSTAD,USA,,949
379,Nikola TRASŪNE,LAT,2008-09-08,948
380,Amélie LEDERMANN,SUI,,948
381,Lily HOUSTON,USA,,948
382,Windsor ROBERTS,USA,,947
383,Collvin ELVIRA,SWE,,947
384,Brynlee KEERAN,USA,,947
385,Cloe SAUVAGE,FRA,1999-11-24,947
386,Lauren SMITH,USA,,946
387,Julia MOORE,USA,,945
388,Colleen STEINMETZ,USA,,945
389,Olivia WINGO,USA,,945
390,Riley FLOERKE,USA,,945
391,Rahime YIGIT,TUR,2006-09-09,944
392,Kathryn URBINE,USA,,944
393,Vengatesh PAVITHRA,IND,2001-12-08,944
394,Vittoria RADAELLI,ITA,2003-08-31,944
395,Hanne VANDENBROUCKE,BEL,,943
396,Luca KOVÁCS,HUN,2005-08-22,943
397,Ella DOLCE,USA,,943
398,Anne MURPHY,USA,,943
399,Megan FRAZEE,USA,,942
400,Maria KYTÖLÄ,FIN,1997-08-24,942
