rank,name,nationality,dob,points
60,Valentin GONDOUIN,FRA,1999-03-04,1177
61,Awet Nftalem KIBRAB,NOR,1995-05-09,1175
62,Patrick DEVER,GBR,1996-09-05,1173
63,Amos KIPKEMOI,KEN,2003-09-10,1173
64,Gabriel Gerald GEAY,TAN,1996-09-10,1172
65,Vincent KIPKORIR,KEN,2002-05-25,1172
66,Hicham AMGHAR,MAR,1994-05-15,1171
67,Isaac KIPKEMBOI,KEN,2000-02-10,1171
68,Wesley KIPTOO,KEN,1999-07-07,1171
69,Abel BEKELE,ETH,2006-01-01,1171
70,Charles Mbatha MATATA,KEN,1997-07-27,1170
71,Daniel Simiu EBENYO,KEN,1995-09-18,1166
72,Edward CHESEREK,KEN,1994-02-02,1166
73,Tadu ABATE,ETH,1997-09-11,1166
74,Simon DEBOGNIES,BEL,1996-07-16,1166
75,Pietro RIVA,ITA,1997-05-01,1165
76,Abbabiya SIMBASSA,USA,1993-06-30,1165
77,Narve Gilje NORDÅS,NOR,1998-09-30,1163
78,Andrew BUCHANAN,AUS,1991-04-10,1162
79,Timothy Kibet KOSGEI,KEN,1997-01-01,1161
80,Mathew Kipkorir KIMELI,KEN,1998-01-04,1160
81,Amos Kipkurui LANGAT,KEN,2005-05-05,1160
82,Mohamed ISMAIL,DJI,1997-01-01,1159
83,Vincent Kibet YEGON,KEN,2000-12-05,1159
84,Charles ROTICH,KEN,2005-05-14,1158
85,Ismael KIPRONO,KEN,1998-05-17,1158
86,Addisu GOBENA,ETH,2004-10-20,1157
87,Elroy GELANT,RSA,1986-08-25,1156
88,Peter Mwaniki AILA,KEN,1994-06-09,1156
89,Levy KIBET,KEN,2003-10-15,1155
90,Kabelo MULAUDZI,RSA,1998-01-01,1155
91,Collins Kipkirui KIPKORIR,KEN,,1154
92,Ezekiel MUTAI,UGA,2001-02-25,1154
93,Vincent MUTAI,KEN,1996-05-05,1153
94,Felix BOUR,FRA,1994-03-25,1153
95,Victor Kipkirui MUTAI,KEN,2003-05-06,1153
96,Efrem GIDEY,IRL,2000-09-03,1153
97,Richard YATOR,KEN,1998-06-04,1152
98,Kamohelo MOFOLO,LES,2005-11-01,1152
99,Rhonzas Lokitam KILIMO,KEN,1996-09-05,1149
100,Andrew COLLEY,USA,1991-04-01,1149
101,Soufiyan BOUQANTAR,MAR,1993-08-30,1148
102,Yohanes CHIAPPINELLI,ITA,1997-08-18,1148
103,Isaac HEYNE,AUS,2000-01-24,1147
104,Bedan KAROKI,KEN,1990-08-21,1147
105,Samuel Fitwi SIBHATU,GER,1996-01-01,1146
106,Mao AKO,TAN,1999-12-24,1146
107,Maru TEFERI,ISR,1992-08-17,1145
108,Haftamu GEBRESILASE,ETH,2004-03-25,1145
109,Vincent Kimutai TOWETT,KEN,1996-12-16,1145
110,Sondre Nordstad MOEN,NOR,1991-01-12,1144
111,Yemane HAILESELASSIE,ERI,1998-02-21,1144
112,Samuel KIBET,UGA,2001-09-23,1144
113,Cameron LEVINS,CAN,1989-03-28,1143
114,Simon MWANGI,KEN,1997-04-17,1143
115,Tsubasa ICHIYAMA,JPN,1996-04-08,1142
116,Sam CLIFFORD,AUS,2002-05-11,1142
117,Zouhair TALBI,MAR,1995-04-08,1142
118,Maxime CHAUMETON,RSA,2000-07-12,1141
119,Yuma NISHIZAWA,JPN,2000-09-19,1141
120,Benjamin FLANAGAN,CAN,1995-01-11,1141
121,Djilali BEDRANI,FRA,1993-10-01,1141
122,Joe KLECKER,USA,1996-11-16,1141
123,Fabien PALCAU,FRA,1997-06-22,1140
124,Eyob FANIEL,ITA,1992-11-26,1140
125,Brian KIPYEGON,KEN,2004-10-10,1140
126,Johannes MOTSCHMANN,GER,1994-08-03,1139
127,Jesús RAMOS,ESP,1996-04-29,1139
128,Mohammed BENYETTOU,ALG,2000-11-03,1139
129,Andrew LOROT,KEN,1997-12-02,1137
130,Dorian BOULVIN,BEL,1997-06-05,1136
131,Martin KIPROTICH,UGA,2003-04-06,1136
132,Cleophas Kandie MEYAN,KEN,2000-08-14,1136
133,Shadrack KENDAYWO,KEN,2000-01-18,1136
134,Bravin Kipkogei KIPTOO,KEN,2001-02-26,1135
135,Peter Mwaniki NJERU,KEN,1997-12-26,1135
136,Vinicent Nyamongo NYAGEO,KEN,1999-01-18,1134
137,Edmond KIPNGETICH,KEN,1994-03-30,1134
138,James Mwanzia MUTUKU,KEN,2002-12-20,1134
139,Patrick Kiptoo KIPROP,KEN,2000-04-30,1134
140,Gashau AYALE,ISR,1996-08-22,1133
141,Richard RINGER,GER,1989-02-27,1133
142,Abera MAMO,ETH,2003-03-17,1133
143,Hideyuki TANAKA,JPN,1990-10-09,1133
144,Nehemiah KIPYEGON,KEN,1998-02-14,1132
145,Hillary Kipchirchir CHEPKWONY,KEN,1999-03-04,1132
146,Jenberu SISAY,ETH,2006-01-14,1132
147,Filmon TESFU,NED,1993-09-05,1132
148,Victor KWEMBOI,UGA,,1132
149,Robert Kiprop KOECH,KEN,1997-02-25,1132
150,Nathan MARTIN,USA,1989-12-18,1131
151,Bute GEMECHU,ETH,2001-12-11,1130
152,Edward Zakayo PINGUA,KEN,2001-11-25,1130
153,Brett ROBINSON,AUS,1991-05-08,1130
154,Marc SCOTT,GBR,1993-12-21,1130
155,Athanas KIOKO,KEN,1995-02-26,1130
156,Hayimro YELE,ETH,1998-01-13,1130
157,Simon BOCH,GER,1994-04-18,1129
158,Hicham OULADHA,MAR,1995-01-31,1129
159,Jacob Sommer SIMONSEN,DEN,1995-01-01,1129
160,Teruki SHIMADA,JPN,2004-01-25,1128
161,Reed FISCHER,USA,1995-07-09,1128
162,Mustefa KEDIR,ETH,1997-09-11,1127
163,Hiroto FUJIMAGARI,JPN,1997-05-26,1127
164,Ahmed MUHUMED,USA,1998-01-01,1126
165,Shunsuke SHIKAMA,JPN,2001-01-07,1126
166,Haftu STRINTZOS,AUS,1999-08-27,1126
167,Juan Antonio PÉREZ,ESP,1988-11-06,1126
168,Bereket NEGA,ETH,2004-09-25,1126
169,Robin HENDRIX,BEL,1995-01-14,1125
170,Francesco GUERRA,ITA,2001-07-17,1125
171,Zeleke YAYEWSEW,ETH,,1125
172,Mike FOPPEN,NED,1996-11-29,1125
173,Ryuto URUSHIBATA,JPN,2000-08-10,1124
174,Rui AOKI,JPN,2004-03-31,1124
175,Clayton YOUNG,USA,1993-09-14,1124
176,Jorge Gonzélez RIVERA,ESP,1995-09-23,1124
177,Davor Aaron BIENENFELD,GER,1997-09-25,1124
178,Joseph KIMUTAI,KEN,1992-04-20,1123
179,Bayelign TESHAGER,ETH,2000-02-09,1123
180,Vincent KIGEN,KEN,,1122
181,Alex Chesiro MASAI,KEN,1997-02-05,1122
182,Hosea KIPLANGAT,UGA,2000-03-01,1121
183,Simon MAIYWA,KEN,2005-04-17,1121
184,Sikiyas MISGANAW,ETH,2000-04-29,1121
185,Johana EROT,KEN,2005-07-03,1121
186,Hiroto KUNIYASU,JPN,2003-09-26,1121
187,Keneth KIPROP,UGA,2005-05-13,1120
188,Samuel BARATA,POR,1993-07-19,1120
189,Ryan FORD,USA,1997-10-26,1120
190,Emmanuel ROUDOLFF,FRA,1995-07-30,1120
191,Teshome MEKONEN,USA,1995-08-05,1119
192,Thabang MOSIAKO,RSA,1995-02-23,1119
193,Daniel KIMAIYO,KEN,2004-08-10,1118
194,Hiro KONDA,JPN,2003-12-03,1118
195,Kazuki MORIYA,JPN,2001-11-19,1118
196,Nibret KINDE,ETH,2006-01-01,1118
197,Amon KIPTOO,KEN,,1118
198,Dominic Lokinyomo LOBALU,SUI,1998-08-16,1117
199,Dominic Chemut KIPTARUS,KEN,1996-08-19,1117
200,Ilias FIFA,ESP,1989-05-16,1117
201,Keito MAKISE,JPN,1999-12-29,1117
202,Ignacio ERARIO,ARG,1996-01-19,1116
203,Rory LEONARD,GBR,2001-02-13,1116
204,Demoz BEKELE,ETH,1998-10-15,1116
205,Tuemay Weldlibanos TSEGAY,ERI,1995-12-20,1116
206,Aziz AITOURKIA,MAR,,1115
207,Yuta SHITARA,JPN,1991-12-18,1115
208,Titus Kiprotich KIBET,KEN,1999-02-09,1114
209,Adel MECHAAL,ESP,1990-12-05,1114
210,Justus KANGOGO,KEN,1995-10-10,1113
211,Carlos DÍAZ,CHI,1993-07-09,1113
212,Enos KIPRUTO,KEN,,1113
213,Alfred CHERUIYOT,KEN,,1112
214,Stephen MOKOKA,RSA,1985-01-31,1112
215,Iliass AOUANI,ITA,1995-09-29,1112
216,Vincent KIMAIYO,KEN,,1112
217,Mohamed El GHAZOUANY,MAR,1995-09-02,1111
218,Zakariya MAHAMED,GBR,2000-11-29,1111
219,Ataklti KIDANU,ETH,,1110
220,Kenji YAMAMOTO,JPN,1989-11-17,1110
221,Pasquale SELVAROLO,ITA,1999-11-28,1109
222,Youssef Ben HADI,MAR,,1109
223,Shinsaku KUDO,JPN,2004-11-10,1108
224,Kyohei HOSOYA,JPN,1995-08-31,1108
225,Marcelo LAGUERA,MEX,1996-01-12,1108
226,Masanori SUMIDA,JPN,1996-01-08,1108
227,Getachew MASRESHA,ETH,2000-05-20,1108
228,Taiyo IWASAKI,JPN,1998-12-18,1108
229,Liam BOUDIN,AUS,1997-09-03,1108
230,Kento NISHI,JPN,1998-10-20,1107
231,Soushi SUZUKI,JPN,2001-03-27,1106
232,Rory LINKLETTER,CAN,1996-08-12,1106
233,Daisuke HOSOMORI,JPN,1994-05-05,1106
234,Javier GUERRA,ESP,1983-11-10,1106
235,Diego ESTRADA,USA,1989-12-19,1105
236,Matthias KYBURZ,SUI,1990-03-05,1105
237,Afewerki ZERU,USA,1997-10-10,1105
238,Joshua KITHUKU,KEN,,1105
239,Zerei Kbrom MEZNGI,NOR,1986-01-12,1105
240,Aidan REED,USA,1998-01-15,1104
241,Peter LYNCH,IRL,1997-11-26,1104
242,Yves NIMUBONA,RWA,1998-08-15,1104
243,Aklilu ASFAW,ETH,,1104
244,Hikaru TUJIHARA,JPN,2004-09-20,1103
245,Nils VOIGT,GER,1997-05-02,1103
246,Nassim HASSAOUS,ESP,1994-03-23,1103
247,Jamal Abdelmaji Eisa MOHAMMED,ART,1993-08-25,1102
248,Jinya OZAKI,JPN,2004-01-08,1102
249,Kouki ASAI,JPN,2003-01-18,1102
250,Shin KIMURA,JPN,1988-08-08,1101
251,Bernard KIMANI,KEN,1993-09-30,1101
252,Nadeel WILDSCHUTT,RSA,1996-11-28,1101
253,Per SVELA,NOR,1992-03-19,1101
254,Hiko Tonosa HASO,IRL,1995-10-09,1100
255,Zacharia KROP,KEN,2001-10-02,1100
256,Elvis TABARACH,KEN,1997-06-20,1100
257,Fabio Jesus CORREIA,BRA,1999-03-09,1099
258,Precious Lesiba MASHELE,RSA,1990-10-13,1099
259,Ellijah KIBET,KEN,1996-10-07,1099
260,Bouazza KASSOUI,MAR,1993-06-04,1099
261,Kifele KEFYALEW,ETH,,1099
262,Yudai KIYAMA,JPN,2003-06-10,1098
263,Michael SOMERS,BEL,1995-03-02,1098
264,Shota NISHIMURA,JPN,2001-04-26,1098
265,Ryuichi YOSHIOKA,JPN,1998-09-17,1098
266,Ivan Dario GONZALEZ,COL,1987-08-14,1098
267,Jorge BLANCO,ESP,1993-07-15,1098
268,Suldan HASSAN,SWE,1998-04-01,1098
269,Demisu GEMEDA,ETH,2002-01-13,1097
270,Shunya KIKUCHI,JPN,1998-07-26,1097
271,Yuma NOZAWA,JPN,2004-01-20,1097
272,Eduardo MENACHO,ESP,1999-11-25,1097
273,Shoki YAMAGUCHI,JPN,2005-05-25,1096
274,Dennis KIPRUTO,KEN,2005-04-08,1096
275,Keita SAKAMOTO,JPN,1995-08-16,1096
276,James MATELONG,KEN,,1095
277,Shun SADAKATA,JPN,1997-06-30,1095
278,Sota UEDA,JPN,2000-07-11,1095
279,Reishi YOSHIDA,JPN,2002-06-19,1094
280,Tesfu TEWELDE,ERI,1997-07-21,1094
281,Fearghal CURTIN,IRL,1998-07-14,1093
282,Simon BEDARD,FRA,1997-01-03,1093
283,Anthony KIPCHIRCHIR,KEN,2001-12-08,1093
284,Genki NAKANISHI,JPN,1993-05-26,1093
285,Matthew RICHTMAN,USA,2000-01-13,1092
286,Jonathan KAMOSONG,KEN,,1092
287,Yuta NAKAGAWA,JPN,2003-03-04,1092
288,Fuminori SHIMO,JPN,1996-06-14,1092
289,Feyisa GUDISA,ETH,,1091
290,Pablo SÁNCHEZ,ESP,1996-11-07,1091
291,Samuel CHELANGA,USA,1985-02-23,1090
292,Yujiro KANNO,JPN,2003-12-07,1090
293,Ryoto YOSHIOKA,JPN,1998-06-02,1090
294,Ferdinand Kvan EDMAN,NOR,1993-02-12,1089
295,Ellis CROSS,GBR,1996-09-22,1089
296,James HANSEN,AUS,1993-11-27,1088
297,Rui PINTO,POR,1992-11-18,1088
298,Noah SCHUTTE,NED,1995-05-15,1088
299,Daisuke SHIMOJO,JPN,2000-04-03,1088
300,Kento BABA,JPN,2003-11-11,1087
301,Hagos EYOB,ETH,2006-12-16,1087
302,Badr JAAFARI,ITA,1998-04-15,1087
303,Joseph KOECH,KEN,1996-08-28,1087
304,Yoshiki OSHIRO,JPN,1998-11-12,1086
305,Brian LIMO,KEN,2002-12-31,1086
306,Fakun JIANG,CHN,1999-08-16,1086
307,Gideon KIPNGETICH,KEN,1998-05-25,1086
308,Leonard BOR,KEN,2003-08-08,1086
309,Boniface KIBIWOTT,KEN,,1086
310,Stan NIESTEN,NED,1996-11-19,1086
311,Brian KWEMOI,KEN,1999-03-09,1085
312,John NDIRANGU,KEN,,1085
313,Sander VERCAUTEREN,BEL,1998-07-16,1085
314,Raphaël MONTOYA,FRA,1995-11-24,1085
315,Ahmed OUHDA,ITA,1997-03-10,1085
316,Kenya SONOTA,JPN,1993-05-10,1084
317,Chris MHLANGA,RSA,2001-07-29,1084
318,Antonin MARQUANT,FRA,2002-05-12,1084
319,Bas VAN HOOREN,NED,1992-06-12,1084
320,Nigasa LELISA,ETH,,1083
321,Akihiro KANEKO,JPN,1994-03-07,1083
322,Xavier CHEVRIER,ITA,1990-03-17,1083
323,Koki MARUYAMA,JPN,1999-09-10,1083
324,Castor Omwena MOGENI,KEN,1999-03-27,1083
325,Tadesse GETAHON,ISR,1997-12-20,1082
326,Abe GASHAHUN,ETH,1998-04-20,1081
327,Jun NOBUTO,JPN,1991-12-24,1081
328,Masatoshi SAKATA,JPN,1994-08-17,1081
329,Abdenasir FATHI,MAR,1987-05-20,1081
330,Barry KEANE,IRL,1997-11-19,1080
331,Abderrazak CHARIK,ALG,1997-09-19,1080
332,Max TUREK,CAN,1999-10-05,1080
333,Aoi OOTA,JPN,2002-08-26,1080
334,Hicham SADOUK,MAR,1984-05-18,1080
335,Abderraahmane AFERDI,MAR,1995-05-24,1079
336,Daniel MESFUN,USA,1988-01-01,1079
337,Bennett SELOYI,RSA,2000-09-15,1079
338,Shota SHIODE,JPN,2003-09-11,1079
339,Alfie MANTHORPE,GBR,1999-09-26,1079
340,Richard DOUMA,NED,1993-04-17,1079
341,Clément DEFLANDRE,BEL,1997-12-14,1079
342,Haimro ALAME,ISR,1990-06-08,1079
343,Abdelhadi LABÄLI,MAR,1993-04-26,1078
344,Riku HIROTA,JPN,2005-01-05,1078
345,Louis INTUNZINZI,BDI,2000-04-10,1078
346,Bukayawe MALEDE,ISR,1997-04-01,1078
347,Takuya KUMASHIRO,JPN,1995-03-15,1078
348,Inyasi Nicodemus SULLEY,TAN,1998-10-17,1077
349,Takumi ORIHASHI,JPN,2004-10-26,1077
350,Shoma HOSOYA,JPN,2000-02-13,1077
351,Arnaud DELY,BEL,1997-01-22,1077
352,Kotaro TAHARA,JPN,2005-05-25,1077
353,Bongelani MKHWANAZI,RSA,1996-12-23,1077
354,Filimon ABRAHAM,GER,1992-11-09,1077
355,Naoto HASHIMOTO,JPN,1999-06-05,1076
356,Kosei MACHIDA,JPN,2000-10-22,1076
357,Chalchisa GELETA,ETH,,1076
358,Miguel BORGES,POR,1994-10-04,1076
359,Edwin Cheruiyot SOI,KEN,1986-03-03,1076
360,Abdessamad OUKHELFEN,ESP,1998-12-18,1076
361,Ouria ZINEDDINE,MAR,2000-05-12,1076
362,Philip SESEMANN,GBR,1992-10-03,1075
363,Ahmed El HASSOUNI,MAR,1993-09-21,1075
364,Edward GODDARD,AUS,1997-10-24,1075
365,Torazo KAI,JPN,1998-11-05,1075
366,Rinto NAKAYAMA,JPN,2001-06-11,1075
367,Andrew ALEXANDER,CAN,1999-02-10,1074
368,Sunao KITAMURA,JPN,2001-11-12,1074
369,Rinas AKHMADEYEV,RUS,1989-05-25,1074
370,Erenjia JIA,CHN,1993-07-28,1074
371,Tom ANDERSON,GBR,1990-01-12,1073
372,Shuaib ALJABALY,USA,2000-02-16,1073
373,Joseph MUIGAI,KEN,2004-08-06,1073
374,Julien WANDERS,SUI,1996-03-18,1073
375,Wbet Gebrheat MURUTS,ETH,2003-07-21,1073
376,Bernard WAMBUA,KEN,1999-05-24,1072
377,Edward MARKS,AUS,2001-12-23,1072
378,Shuma YAMANAKA,JPN,2001-12-13,1072
379,Yago ROJO,ESP,1995-03-23,1072
380,Rinta MIYAOKA,JPN,2003-10-07,1072
381,Yakoub LABQUIRA,MAR,1994-06-14,1072
382,Alex KORIO,KEN,1990-11-20,1071
383,Kento OTSU,JPN,1991-12-07,1071
384,Ikuto SHIMIZU,JPN,2003-09-12,1071
385,Futsum ZIENASELLASSIE,USA,1992-12-16,1071
386,Maxon KIPNGETICH,KEN,2000-10-28,1071
387,Moussab HADOUT,MAR,1988-03-11,1070
388,Ryoma TAKEUCHI,JPN,1992-05-29,1070
389,Senay Amlesom FISSEHATSION,ERI,1995-12-10,1070
390,Nicholas KIPTOO,KEN,1994-06-26,1069
391,Hitoshi OKAHARA,JPN,1997-11-15,1069
392,Ryan GREGSON,AUS,1990-04-26,1069
393,Hillary KIMAIYO,KEN,1994-02-02,1069
394,Patrick TIERNAN,AUS,1994-09-11,1069
395,Masaru AOKI,JPN,1990-05-16,1068
396,Simon EKIDOR,KEN,,1068
397,Thomas FAFARD,CAN,1998-12-06,1068
398,Hendrik PFEIFFER,GER,1993-03-18,1068
399,Yassin BOUIH,ITA,1996-11-24,1068
400,Kibet KANDIE,KEN,1996-04-02,1067
